source target
SPPL2B SLC30A6
SPPL2B GLG1
SPPL2B ENDOD1
SPPL2B ATP1B4
SPPL2B PIGU
SPPL2B TXNDC15
SPPL2B NDUFB8
SPPL2B ATP9A
SPPL2B CEP44
SPPL2B HTR3A
SPPL2B TMBIM6
SPPL2B TMEM43
SPPL2B SLC30A5
SPPL2B TVP23C
SPPL2B UQCRQ
SPPL2B MOXD1
SPPL2B MPPE1
SPPL2B PTCH1
SPPL2B MFSD5
SPPL2B BRI3BP
SPPL2B PON2
SPPL2B GPRC5C
SPPL2B FAM187B
SPPL2B MTCH1
SPPL2B ATP1A3
SPPL2B ALG10
SPPL2B SERINC1
SPPL2B CADM1
SPPL2B SPINK4
SPPL2B HTR3C
SPPL2B TLCD1
SPPL2B TMED4
SPPL2B MRS2
SPPL2B UPK1A
SPPL2B PSEN1
SPPL2B ADIPOR1
SPPL2B SLC39A1
SPPL2B P2RX4
SPPL2B ERGIC2
SPPL2B CMTM4
SPPL2B TSPAN3
SPPL2B TMED9
SPPL2B TMEM8A
SPPL2B NBR1
SPPL2B SLC35B2
CFHR3 CFH
CFHR3 TPM2
CWF19L2 USB1
CWF19L2 SNRPN
CWF19L2 SNRPF
CWF19L2 PPIE
CWF19L2 PRPF19
CWF19L2 PLRG1
CWF19L2 MAGEE1
CWF19L2 SNRPE
CWF19L2 SNRPA1
CWF19L2 WDR83
CWF19L2 TSSC4
CWF19L2 SYF2
CWF19L2 FGL1
CWF19L2 NEU2
CWF19L2 SNRPG
CWF19L2 ELAVL2
TTC38 FBXO7
TTC38 KIAA1683
PDGFC CREB3
PSMB5 PSMB2
PSMB5 PSMB9
PSMB5 PSMA1
PSMB5 PSMB3
PSMB5 PSMB4
PSMB5 PSMB1
PSMB5 PSMB7
FAM129B CDK15
FAM129B PDE4DIP
PTH1R SIDT2
PTH1R SLC4A2
PTH1R SLC44A1
PTH1R SLC47A1
PTH1R ALG10
PTH1R PIGO
PTH1R EVI5L
PTH1R ATP11C
PTH1R SOAT1
PTH1R FAM118B
PTH1R CCPG1
PTH1R DEGS1
PTH1R PCNXL3
PTH1R SLC30A1
PTH1R SLC12A9
PTH1R DNAJC17
PTH1R SGPP1
PTH1R ATP13A2
PTH1R OPA1
PTH1R SLC12A4
PTH1R ATP12A
PTH1R FADS1
PTH1R ACAD10
PTH1R MBOAT7
PTH1R TMX2
IGHG4 ALDH2
IGHG4 RAD51AP1
IGHG4 SNX27
C1orf159 LGALS8
C1orf159 GBP5
C1orf159 ARMC6
LANCL2 FEZ1
LANCL2 GSTM3
LANCL2 DOK2
LANCL2 PCGF2
LANCL2 FAM188A
LANCL2 PVR
LANCL2 GMFG
LANCL2 KCNJ5
CDK19 MED6
CDK19 MED31
CDK19 MED30
CDK19 MED17
CDK19 MED19
CDK19 MED4
CDK19 IGFBP6
CDK19 MED18
CDK19 MED20
CDK19 MED21
CDK19 LZIC
CDK19 MED12L
CDK19 MED28
CDK19 MED13
CDK19 MED13L
CDK19 MED12
CDK19 MED9
CDK19 MED7
CDK19 CCNC
CDK19 BIRC8
CDK19 MED10
CDK19 MED29
CDK19 MED27
CDK19 MED24
CDK19 MED16
CDK19 MED22
CDK19 MED14
CDK19 FAM49B
CDK19 MED1
CDK19 MRPS31
CDK19 CDK8
CDK19 MED23
DOCK11 ARHGAP22
DOCK11 UQCRH
DOCK11 DENR
DOCK11 GCHFR
DOCK11 C10orf88
DOCK11 GORASP1
POTEE WDR1
POTEE GPR35
POTEE CINP
POTEE EXOC1
POTEE PDGFD
POTEE CHST14
POTEE CST7
POTEE IL27RA
POTEE DEFA6
POTEE LRRCC1
POTEE ZNF684
POTEE PMM1
POTEE HMOX2
POTEE CCR2
POTEE PRG2
POTEE TGDS
POTEE HMGB1
POTEE ACP1
POTEE CPA5
POTEE TMEM186
ANGPTL3 FBXO28
ANGPTL3 GULP1
ANGPTL3 CCDC91
ANGPTL3 BIRC6
MAGEB3 PPP1R7
MAGEB3 MAGEA1
SAP30 HDAC1
SAP30 PHF23
SAP30 ING2
SAP30 MXD3
SAP30 FAM60A
SAP30 ZNF704
SAP30 RBBP7
DUSP19 ACTA2
DUSP19 ACTBL2
DUSP19 NARS
DUSP19 ACTB
DUSP19 TCEA1
DUSP19 ACAD11
DUSP19 FEN1
DUSP19 ALAS1
A2ML1 GMCL1
A2ML1 ACAD9
A2ML1 CDK15
A2ML1 FCRL5
A2ML1 SLC39A11
A2ML1 PI4KA
A2ML1 THRA
A2ML1 GPATCH2L
A2ML1 NPPA
A2ML1 FRMD1
A2ML1 L2HGDH
A2ML1 DUSP21
A2ML1 TBC1D22B
A2ML1 CCNYL1
A2ML1 ZSCAN12
A2ML1 ZFAND4
A2ML1 TOX4
A2ML1 PDE4DIP
A2ML1 UGT1A10
SLC30A1 STS
SLC30A1 DIRAS3
SLC30A1 PTGIR
SLC30A1 FAM189B
SLC30A1 GPR114
SLC30A1 LGALS3
SLC30A1 CSGALNACT2
SLC30A1 GALNT6
SLC30A1 CD83
SLC30A1 CHRNA9
SLC30A1 LGALS8
SLC30A1 IL20RA
SLC30A1 CSGALNACT1
SLC30A1 IL17RB
GRSF1 IGHMBP2
PHKG1 PHKG2
CLN5 CLEC3A
CLN5 LIPH
CLN5 FBXO6
CLN5 CALR3
CLN5 FAM19A4
CLN5 OBP2A
RAB22A GDI1
RAB22A RAB31
NXF2B LNX1
NXF2B ZC3HC1
NXF2B NXF2
D2HGDH SLAMF1
D2HGDH CD79B
D2HGDH YBEY
D2HGDH GATC
D2HGDH TRMT1
D2HGDH ZNF462
D2HGDH RAB30
D2HGDH SDHB
D2HGDH DHRS4L2
D2HGDH P2RX2
CCDC183 GRIPAP1
CCDC183 ARHGEF12
CCDC183 PCNT
CCDC183 CEP131
CCDC183 RUNDC1
CCDC183 E2F4
CCDC183 NDEL1
CCDC183 C14orf80
CCDC183 CEBPA
CCDC183 PRSS45
CCDC183 FOXP1
CCDC183 BCR
CCDC183 NDE1
CCDC183 RUFY1
CCDC183 TLE4
CCDC183 TMF1
CCDC183 NUP85
CCDC183 CCDC14
CCDC183 AP1B1
CCDC183 NRBF2
CCDC183 ZMYND19
CCDC183 CCHCR1
CCDC183 DIAPH3
CCDC183 CEP55
CCDC183 PCM1
CCDC183 INA
CCDC183 RABEP1
CCDC183 RABGEF1
BATF3 NRD1
BATF3 ANKHD1-EIF4EBP3
BATF3 ATF7
BATF3 BACH1
BATF3 RAD18
BATF3 IFIT2
BATF3 NPTX2
BATF3 USF1
BATF3 ZBTB10
BATF3 JUN
BATF3 GOPC
BATF3 UBE2R2
BATF3 C18orf25
BATF3 TLK1
BATF3 LDOC1L
BATF3 ATF2
BATF3 CREB5
BATF3 GAPDHS
BATF3 ZNF451
BATF3 TARSL2
BATF3 BACH2
BATF3 EEF1D
BATF3 JUNB
BATF3 GOLIM4
BATF3 ARIH1
BATF3 JUND
BATF3 CARS
AKTIP NAB1
AKTIP HOOK1
AKTIP TNFSF13B
AKTIP HOOK2
AKTIP HOOK3
AKTIP FAM160A1
AKTIP TSC1
AKTIP TRIM32
AKTIP TRIM35
AKTIP FAM160A2
P2RX6 BAG5
P2RX6 DNAJB4
P2RX6 DNAJB5
SMARCB1 SS18
SMARCB1 SMARCD1
SMARCB1 DPF3
SMARCB1 BCL7A
SMARCB1 SMARCC2
SMARCB1 SMARCE1
SMARCB1 DPF2
SMARCB1 BCL7C
PPP1R13L PPP1CC
PPP1R13L MAGEA4
PPP1R13L PPP1CA
PPP1R13L FAM19A3
PPP1R13L MAPRE1
PPP1R13L WDR83
WIBG MAGOH
WIBG DCAF5
WIBG FGB
WIBG MAD2L1BP
WIBG RBM8A
WIBG CASC3
WIBG CDA
WIBG MAD2L1
WIBG CDKN2C
WIBG RPS16
WIBG GTF2E2
SLFN12 PDLIM7
PCBP4 PPID
PCBP4 GTPBP10
PCBP4 CSPG4
PCBP4 DYNC1LI2
PCBP4 TRIM11
CSGALNACT1 ARFGEF2
CSGALNACT1 ATP2B3
CSGALNACT1 TIMELESS
CSGALNACT1 TMX4
CSGALNACT1 TMEM214
CSGALNACT1 CSGALNACT2
CSGALNACT1 ARFGEF1
ASAP2 SH3KBP1
ASAP2 ASAP3
ASAP2 GRB2
ASAP2 NCK2
MKI67 PPP1CC
MKI67 MECP2
MKI67 GNB2L1
MKI67 TSSK1B
MKI67 LTBR
MKI67 PPP1CA
MKI67 MRPL35
TMED5 LIPG
TMED5 TMED2
INTS2 FAM174A
INTS2 DPEP1
INTS2 APLNR
INTS2 CD274
INTS2 SLC15A1
INTS2 FAS
INTS2 VSIG1
INTS2 CD70
INTS2 DKKL1
INTS2 SCN2B
KLHL3 KLHL2
ZC3H3 ZNF70
ZC3H3 MRPS5
ZC3H3 MRPS35
ZC3H3 TMEM102
ZC3H3 MRPL13
ZC3H3 RBM34
ZC3H3 TRUB2
ZC3H3 RPL32
ZC3H3 GTPBP4
ZC3H3 DKC1
ZC3H3 FASTKD2
ZC3H3 ANKHD1
ZC3H3 RPF1
ZC3H3 KIAA0020
ZC3H3 MOV10
ZC3H3 HIST2H2AB
ZC3H3 RPF2
ZC3H3 PABPC3
ZC3H3 PPAN-P2RY11
ZC3H3 RPL10A
ZC3H3 RPL26L1
ZC3H3 NMNAT1
ZC3H3 AHCYL2
ZC3H3 PTCD1
ZC3H3 APOBEC3D
ZC3H3 ZC3H8
ZC3H3 MRPL32
ZC3H3 GNL2
ZC3H3 AHCYL1
ZC3H3 IKZF5
ZC3H3 MALSU1
ZC3H3 HIST1H1A
ZC3H3 LARP1
ZC3H3 NGRN
ZC3H3 MRPS33
ZC3H3 LARP1B
ZC3H3 YARS2
ZC3H3 ANKHD1-EIF4EBP3
ZC3H3 RAB3IP
ZC3H3 DDX21
ZC3H3 MRPS9
ZC3H3 DAP3
ZC3H3 MRPL19
ZC3H3 CACNG5
ZC3H3 MRPL34
ZC3H3 UPF1
ZC3H3 RPL36AL
ZC3H3 RBM19
ZC3H3 SSSCA1
ZC3H3 APP
ZC3H3 LTBR
ZC3H3 BRIX1
ZC3H3 MRPS10
ZC3H3 ANKRD17
ZC3H3 HIST1H1C
ZC3H3 PTCD3
ZC3H3 SRSF1
ZC3H3 CTDSP2
ZC3H3 ZCCHC9
ZC3H3 MTERF3
ASIC2 ASIC1
ASAP3 HSPA1A
ASAP3 ACAD11
ASAP3 ASAP1
ASAP3 ELP2
ASAP3 GOLGA2
ASAP3 BACH1
ASAP3 KIAA1161
TOPORS SPIN1
TOPORS ZC3H18
TOPORS UBE2E3
TOPORS ZNF786
TOPORS SPIN2B
TOPORS CLK3
TOPORS ZNF214
TOPORS NIFK
TOPORS ZNF324B
TOPORS ZNF816
TOPORS LLGL2
TOPORS ZNF263
TOPORS NKAP
TOPORS PNN
TMEM51 HSPA12A
TMEM51 NEDD4L
TMEM51 ITCH
TMEM51 SLC39A11
TMEM51 CUEDC1
TMEM51 PDCD4
TMEM51 GALC
TMEM51 HECW2
TMEM51 FAM114A2
TMEM51 C20orf24
TMEM51 SUSD3
TMEM51 PTER
TMEM51 NEDD4
TMEM51 WWP1
TMEM51 FNDC3A
TMEM51 WWP2
PPARG FLYWCH2
CCDC57 C17orf59
PCDHA6 PCDHA3
PCDHA6 PCDHA10
C9orf9 MINA
C9orf9 MUCL1
MICAL2 PTPRN
MICAL2 JPH4
PRKAR1A PRKACB
PRKAR1A AKAP3
PRKAR1A PRKACA
PRKAR1A PRKAR1B
PRKAR1A PRKAR2B
PRKAR1A ANKRD26
PRKAR1A ZBED1
PRKAR1A VAPB
PRKAR1A AKAP11
PRKAR1A GPR161
PRKAR1A STOML2
PRKAR1A PALM2-AKAP2
PRKAR1A PRKACG
AK4 SNRNP27
AK4 CCL5
AK4 OXLD1
AK4 GTF2E2
AK4 ATF6B
JMJD6 PHRF1
JMJD6 RBM27
JMJD6 U2AF2
JMJD6 PRPF38A
JMJD6 ZC3H4
JMJD6 ARGLU1
JMJD6 NSRP1
JMJD6 RPS7
JMJD6 ZMYM1
JMJD6 SCAF8
JMJD6 CDCA2
JMJD6 DKC1
JMJD6 WDR48
JMJD6 LUC7L3
JMJD6 CPSF4
JMJD6 GTF2F1
JMJD6 PUF60
JMJD6 PIP4K2A
JMJD6 SRSF11
JMJD6 PPIG
JMJD6 PRPF40A
JMJD6 RABL6
JMJD6 NUDT21
JMJD6 CCNL1
JMJD6 WDR33
JMJD6 UAP1
JMJD6 PPIL4
JMJD6 CHERP
JMJD6 CLK3
JMJD6 CAAP1
JMJD6 RBM23
JMJD6 U2AF1
JMJD6 PRPF38B
JMJD6 DHX8
JMJD6 SETD2
JMJD6 SCAF4
JMJD6 NFKBIL1
JMJD6 NKAP
JMJD6 DHX38
JMJD6 TAF7
JMJD6 USP42
JMJD6 RBMX2
JMJD6 RSRC1
JMJD6 LUC7L
JMJD6 CPSF6
JMJD6 SFSWAP
JMJD6 SCAF1
JMJD6 ZCCHC17
JMJD6 DDX46
JMJD6 LUC7L2
JMJD6 RBM25
JMJD6 AKAP17A
JMJD6 TULP3
JMJD6 SCAF11
JMJD6 ZRSR2
JMJD6 RBM26
JMJD6 TFIP11
JMJD6 SREK1
JMJD6 BRD4
JMJD6 ZNF24
JMJD6 CDK11B
JMJD6 RSRC2
JMJD6 ZRSR1
JMJD6 DIDO1
JMJD6 CLK4
JMJD6 PAXBP1
JMJD6 HBS1L
JMJD6 ARL6IP4
JMJD6 CACTIN
JMJD6 DHX40
JMJD6 U2SURP
JMJD6 CPSF7
JMJD6 RNPC3
JMJD6 RBM39
JMJD6 RNF138
JMJD6 CCNL2
FBXL2 YPEL1
FBXL2 YPEL3
WDR49 ARHGAP17
JUND FOSL2
JUND FOS
JUND CREB5
JUND ATF2
JUND RALBP1
JUND JUNB
JUND MLLT6
JUND ARIH1
JUND ARHGAP22
JUND TPM1
ARL8A KIF3A
ARL8A LAMP3
ARL8A NT5E
ARL8A GNAI2
ARL8A RARS2
ARL8A LITAF
ARL8A LIPG
HCFC1 CAMK2D
HCFC1 HCFC2
HCFC1 THAP11
HCFC1 FOXRED1
HCFC1 THAP2
HCFC1 DDAH2
HCFC1 NFE2L3
HCFC1 HCFC1R1
HCFC1 CREB3
CDK5RAP3 SRPRB
CDK5RAP3 SIGLECL1
CDK5RAP3 TRIM44
CDK5RAP3 TMEM55A
CDK5RAP3 CD274
CDK5RAP3 AMTN
CDK5RAP3 TMEM206
CDK5RAP3 DDRGK1
CDK5RAP3 UFL1
CDK5RAP3 TMED1
CDK5RAP3 TMED9
CDK5RAP3 TMED4
CDK5RAP3 PLD2
CDK5RAP3 TPTE2
CDK5RAP3 MRPS7
CDK5RAP3 UPF3A
CWF19L1 SNRPA1
CWF19L1 TSSC4
CWF19L1 SYF2
CWF19L1 PRPF19
CWF19L1 DBR1
CWF19L1 SNRPE
CWF19L1 ELAVL2
RAB27A RPH3A
SHPK THYN1
SHPK NR2F2
SHPK LINC01587
SHPK TCF25
SHPK FAM126A
SHPK PDDC1
SHPK TRAF3
SDHC IMPDH1
ZMAT2 ODF2L
GAST HECTD3
GAST GTSE1
GAST PCDHB16
GAST ZZEF1
GAST CROCCP2
GAST BCAR3
GAST XAGE3
GAST ATE1
GAST NME2P1
GAST ZER1
LRIF1 KLHL40
LRIF1 AZIN2
LRIF1 PRR20E
LRIF1 EMILIN1
LRIF1 SPINT2
LRIF1 NCAPH2
LRIF1 IL17RA
LRIF1 DQX1
LRIF1 PSMC3
LRIF1 OLFM2
LRIF1 IKZF5
LRIF1 RFPL4B
LRIF1 BCAT1
LRIF1 PCDHGA5
LRIF1 CARD8
LRIF1 TSSC1
LRIF1 CASC1
LRIF1 PCDHB11
LRIF1 CBLN4
LRIF1 TBL1Y
RPL7 ZNF771
RPL7 RALY
RPL7 NOC4L
RPL7 ZBTB11
RPL7 MRPL13
RPL7 SRSF12
RPL7 PHC2
RPL7 ZNF668
RPL7 ZC3HAV1
RPL7 DKC1
RPL7 MRPS7
RPL7 ZNF22
RPL7 RBM19
RPL7 BMI1
RPL7 UTP23
RPL7 CNBP
RPL7 ZNF184
RPL7 RPL36AL
RPL7 CBX2
RPL7 RPL26L1
RPL7 POP1
RPL7 NSA2
RPL7 RPL26
RPL7 TSPYL2
RPL7 RRP12
RPL7 ZNF689
RPL7 ZC3H8
RPL7 KRR1
RPL7 MAGEB10
RPL7 ZBTB24
RPL7 VPRBP
RPL7 MRPL27
RPL7 GZF1
RPL7 NGRN
SF3A1 CTSH
SF3A1 GM2A
SF3A1 SNRNP27
SF3A1 HSPA8
SF3A1 CCDC97
SF3A1 GTF2E2
SF3A1 FGB
SF3A1 SNRPF
SF3A1 RBM17
SF3A1 SNRPN
SF3A1 SNRPE
SF3A1 SNRPA1
SF3A1 QPRT
SF3A1 SF3A3
SF3A1 CYP1A1
SF3A1 ZRSR2
SF3A1 TRMT2A
SF3A1 SNRPG
SF3A1 CALML3
SF3A1 CST6
FAIM KLHDC2
MAFF NFE2L2
MAFF LDOC1L
MAFF BACH1
MAFF NFE2L3
MAFF CCDC6
MAFF CALCOCO1
MAFF MIS12
MAFF NFE2L1
MAFF CCDC67
MAFF BACH2
MAFF GIT1
MAFF NEK9
MAFF GAPDHS
MAFF GIT2
USP24 LYPD3
USP24 VIPR2
USP24 SUV39H1
USP24 RHOJ
USP24 BMX
USP24 CHRM4
USP24 NCS1
USP24 RP2
USP24 CPNE2
USP24 HIF1AN
PIR C2orf68
PIR KLHL20
PIR FGB
GUCY1A2 GUCY1B3
FRY FRYL
PPAT B2M
PPAT NUDT5
USP1 RAD51AP1
USP1 WDR48
USP1 LRRC15
USP1 STAT2
USP1 PHLPP1
THAP11 PRDM5
THAP11 PSMC5
THAP11 FAM175B
THAP11 SPINT2
THAP11 SYNC
THAP11 IL20RA
THAP11 EXOC1
THAP11 OGT
THAP11 PSME3
THAP11 TMEM52B
THAP11 IKZF5
THAP11 TSPAN5
THAP11 RRP8
THAP11 ZSCAN31
DR1 MBIP
DR1 TADA3
DR1 WDR5
FAM168A WWP2
FAM168A FBXO6
NAF1 BCHE
NAF1 EPB41L5
NAF1 MDK
NAF1 FAM9A
NAF1 EDA
NAF1 CAMKV
NAF1 PIP4K2A
NAF1 SMOC1
NAF1 PES1
NAF1 DKC1
OAZ3 LRRC15
OAZ3 PADI3
OAZ3 ME1
OAZ3 DSG4
OAZ3 IL1F10
OAZ3 ODC1
OAZ3 FAM26D
OAZ3 LYG2
OAZ3 HEPHL1
OAZ3 FABP4
OAZ3 RGN
OAZ3 LYPLA2
OAZ3 SELENBP1
OAZ3 JUP
OAZ3 AZIN1
OAZ3 PKP3
OAZ3 CRYAB
OAZ3 DUSP14
OAZ3 CDSN
OAZ3 TCHH
OAZ3 TRIM29
OAZ3 ARL8B
OAZ3 DSG3
TM9SF3 HTR2C
TM9SF3 P2RY12
COLGALT1 COLGALT2
COLQ BCHE
COLQ PLOD2
COLQ LEPREL2
COLQ P3H4
COLQ FBLN1
COLQ TEX15
COLQ POLR2A
COLQ PLOD1
COLQ CRTAP
COLQ COLGALT2
COLQ P3H1
COLQ P3H2
COLQ P4HA1
COLQ FN1
COLQ COL4A2
COLQ TRIM68
FYN TNFRSF10B
FYN ACBD7
FYN HSP90AA4P
FYN RPS6KA3
FYN HSP90AB1
FYN PTPRD
FYN MED21
FYN SRC
FYN HSP90AB3P
FYN CDC37
FYN RPS6KA1
FYN TMEM185A
FYN HOXB5
FYN MTUS2
FYN SLC25A41
FYN CCNL2
FYN PRUNE2
FYN HSP90AA1
FYN GJB7
FYN RPS6KA2
FYN HSP90AB4P
FYN SLC4A8
FYN PRKCI
FYN PCDHGC3
FYN YES1
FYN LRRIQ1
ACOT2 ACOT1
ACOT2 SPATA33
RTKN2 SH3KBP1
RTKN2 RHOC
AGRP ASB7
AGRP FBLN1
AGRP BIRC6
AGRP NOTCH2
AGRP GRN
AGRP NHLRC3
AGRP KCTD10
AGRP TK1
PTPDC1 CASK
PTPDC1 PPP2R1B
PTPDC1 PPP2R2A
PTPDC1 PPP2CA
PTPDC1 ARL2
PTPDC1 PPP2R2D
IQUB TLR6
IQUB BTBD1
TTC19 RHPN1
TTC19 FOXD4
TTC19 SLAIN2
TTC19 C17orf89
TTC19 GUK1
TTC19 SCAMP1
TTC19 C12orf74
TTC19 DYNC2LI1
TTC19 GPANK1
TTC19 RPL18
TTC19 BPHL
TTC19 GCNT1
TTC19 ARHGAP36
TTC19 CMPK1
TTC19 FDPS
TTC19 EXT2
TTC19 RTBDN
CCDC172 PCM1
CCDC172 EPS15
CCDC172 CCDC122
CCDC172 MIPOL1
CCDC172 BBS4
CCDC172 NINL
SLC39A9 PDXDC1
SLC39A9 METTL16
SLC39A9 HPCAL1
SLC39A9 DNM1
SLC39A9 VAPB
SLC39A9 RMND1
SLC39A9 GOLM1
SLC39A9 RIF1
SLC39A9 CD44
SLC39A9 HIP1R
SLC39A9 OSTC
SLC39A9 MTX3
SLC39A9 STIM1
SLC39A9 PXMP2
SLC39A9 MTFP1
SLC39A9 MPC2
SLC39A9 SLC25A17
SLC39A9 NEK7
SLC39A9 XPO7
SLC39A9 APOOL
SLC39A9 TTI2
SLC39A9 IDH2
SLC39A9 KIAA0368
SLC39A9 BDH1
SLC39A9 ABCB8
SLC39A9 TBRG4
SLC39A9 SFXN5
SLC39A9 DNAJC13
SLC39A9 CCDC132
SLC39A9 SYNGR3
SLC39A9 TPST2
SLC39A9 MSH3
SLC39A9 NR2F2
SLC39A9 CANT1
SLC39A9 MTX1
SLC39A9 B4GALT5
SLC39A9 FKRP
SLC39A9 SLC25A24
SLC39A9 HELLS
SLC39A9 TTK
SLC39A9 CDC23
SLC39A9 SRPR
ITGA7 ST8SIA4
ITGA7 TNFSF13B
ITGA7 TAZ
ITGA7 ATP1B3
ITGA7 NCEH1
ITGA7 ATP1B4
ITGA7 BTNL8
ITGA7 TMED6
ITGA7 PCDHGA5
ITGA7 IL17RC
ITGA7 TSPAN11
ITGA7 SLAMF1
ITGA7 B3GNT2
ITGA7 SUSD4
ITGA7 PSG8
ITGA7 DEFA1
ITGA7 LGALS8
ITGA7 DKKL1
ITGA7 TMPRSS11B
ITGA7 PTCH1
ITGA7 PCDH20
PTPN4 KCTD17
PPP2R5B FAM43A
PPP2R5B WNT3A
SREK1 ZRANB2
SREK1 PAIP1
SREK1 PNN
SREK1 SPATA1
SREK1 CHCHD10
SREK1 NIFK
SREK1 HIST1H1T
SREK1 RRS1
SREK1 SRSF10
SREK1 RPL37A
SREK1 CDX1
GABRG2 CPT1A
GABRG2 DNAJC18
GABRG2 BSCL2
GABRG2 TUBB1
GABRG2 B4GALT5
GABRG2 ABHD14A
GABRG2 GPAA1
GABRG2 LCLAT1
GABRG2 CANX
GABRG2 GABRG1
TIMP1 IGFBP1
TIMP1 FGFR2
TIMP1 MMP10
TIMP1 MMP9
CARS2 OXLD1
CARS2 RGCC
CARS2 TRMT61B
C17orf75 CLEC2D
C17orf75 AIFM1
C17orf75 FAM91A1
C17orf75 GPRC5C
C17orf75 FGF8
C17orf75 FAS
C17orf75 DKKL1
C17orf75 DLC1
C17orf75 C1orf85
C17orf75 SLC18A1
C17orf75 WDR11
RIBC1 CNOT3
RIBC1 CNOT7
RIBC1 RQCD1
RIBC1 CNOT2
RIBC1 CNOT6
RIBC1 DISC1
RIBC1 CNOT6L
RIBC1 CNOT10
RIBC1 TNKS1BP1
RIBC1 CNOT11
RIBC1 TOB2
RIBC1 FHL2
RIBC1 CNOT1
RIBC1 BTG3
RIBC1 CNOT8
RNF10 UBE2D2
RNF10 UBE2E3
TAF4B TAF7L
TAF4B TAF8
TPGS1 LRRC49
TPGS1 TTLL1
TPGS1 SMG8
TPGS1 EIF3F
TPGS1 NICN1
NDUFS7 IARS2
NDUFS7 NDUFS8
NDUFS7 TRMT2B
NDUFS7 MARS2
NDUFS7 NDUFS3
NDUFS7 NDUFA8
NDUFS7 NDUFB5
NDUFS7 HSPD1
NDUFS7 ACAD9
NDUFS7 NDUFB11
NDUFS7 NDUFB9
NDUFS7 GFM1
NDUFS7 IPO13
NDUFS7 ACOT9
NDUFS7 NDUFA7
NDUFS7 NDUFB6
NDUFS7 NDUFB8
NDUFS7 NDUFAF4
NDUFS7 NDUFA13
NDUFS7 NDUFV3
NDUFS7 INTS1
NDUFS7 NDUFB7
NDUFS7 PPOX
NDUFS7 GLS
NDUFS7 NDUFB3
NDUFS7 LONP1
NDUFS7 PDK1
NDUFS7 ECSIT
NDUFS7 CHDH
NDUFS7 KIAA0391
NDUFS7 LARS2
NDUFS7 ATPAF1
NDUFS7 HEMK1
NDUFS7 NDUFAF7
NDUFS7 MMADHC
NDUFS7 SIRT3
NDUFS7 NDUFAF1
NDUFS7 VARS2
NDUFS7 ALKBH7
NDUFS7 NARS2
NDUFS7 NDUFV1
NDUFS7 MCCC1
NDUFS7 NDUFS6
NDUFS7 HARS2
NDUFS7 PDK3
NDUFS7 PDPR
NDUFS7 CPS1
NDUFS7 MTIF2
NDUFS7 ND4
NDUFS7 GFM2
NDUFS7 ACSS1
NDUFS7 NDUFC2
NDUFS7 NDUFS4
NDUFS7 POLG
NDUFS7 ND5
NDUFS7 ACSF3
NDUFS7 BCS1L
NDUFS7 NDUFA12
NDUFS7 NDUFAF5
NDUFS7 NNT
NHSL2 WASF2
NHSL2 NCKAP1
NHSL2 STRIP1
NHSL2 FGFR1OP2
NHSL2 CEP170
NHSL2 WASF1
NHSL2 ABI1
NHSL2 STRN
NHSL2 DTNBP1
NHSL2 STRN3
NHSL2 HSPA9
NHSL2 CYFIP1
NHSL2 ABI2
NHSL2 CYFIP2
NHSL2 SIKE1
NHSL2 SLMAP
NHSL2 STRN4
NHSL2 NCK2
OGFOD3 DNAJB9
OGFOD3 EIF2AK3
OGFOD3 ATP2C1
OGFOD3 MPC2
OGFOD3 CANX
OGFOD3 TRIP6
DND1 ACTR3C
DND1 ATXN3
DND1 VCPIP1
DND1 EMB
DND1 PAIP2B
DND1 RALGAPB
NMNAT3 SPTB
NMNAT3 HS2ST1
NMNAT3 HSPA8
NMNAT3 DCX
ZNF787 P4HA3
ZNF787 PNLIP
ZNF490 RPL26L1
ZNF490 PRDM15
ZNF490 EEF1A2
ZNF490 NEMF
ZNF490 TRIM39
ZNF490 TOMM34
ZNF490 RPL36AL
CPZ BAG1
CPZ L3HYPDH
CLEC14A PXK
CLEC14A INTS7
CLEC14A PTCD2
CLEC14A FAM115A
CLEC14A TMEM159
HNRNPK KLHL23
HNRNPK FNBP1L
HNRNPK TRMT1L
HNRNPK SNX9
HNRNPK TRMT61B
HNRNPK YARS2
HNRNPK CASP2
HNRNPK SNX33
HNRNPK PRMT8
HNRNPK PLCG1
SNX8 AKT3
SNX8 FBXW7
SNX8 RUFY1
SNX8 POR
SNX8 LACC1
ENTPD4 SCN3B
ENTPD4 PDZD8
ENTPD4 CD79B
ENTPD4 ATP2A3
ENTPD4 TYW1B
ENTPD4 PCYOX1
ENTPD4 GABRE
PKNOX1 TRAF1
PKNOX1 ACOT7
PKNOX1 VPS16
PKNOX1 C5orf24
PKNOX1 VWA5A
PKNOX1 CCDC120
PKNOX1 PBX2
PKNOX1 PBX1
PKNOX1 PBX4
ABCG8 TSPAN3
ABCG8 NOTCH3
ABCG8 CD320
ABCG8 TMEM184B
ABCG8 PTPRD
BMPR1B EVA1C
BMPR1B TPRA1
MOB4 TNFRSF1A
MOB4 PPP2CB
MOB4 PSMC5
MOB4 SPINK2
MOB4 SNX24
MOB4 AGA
MOB4 TRAF3IP3
MOB4 PRDM14
RBM15 ZC3H18
RBM15 MUC20
RBM15 TOR1AIP2
RBM15 RBM15B
RBM15 PMEL
RBM15 NCKIPSD
LAMB1 DEFA1
LAMB1 CRP
LAMB1 BCAM
LAMB1 OS9
